unit_id,time_cycle,wear_value,temperature
15,362,0.5854,48.367
15,363,0.58891,48.304
15,364,0.59827,48.599
15,365,0.60407,48.875
15,366,0.60463,48.724
15,367,0.61852,49.2
15,368,0.6217,49.242
15,369,0.62813,49.905
15,370,0.63378,50.031
15,371,0.64424,49.902
15,372,0.65449,50.334
15,373,0.65965,50.514
15,374,0.66817,50.668
15,375,0.67945,50.741
15,376,0.67983,50.884
15,377,0.68713,51.265
15,378,0.70137,51.259
15,379,0.70553,51.705
15,380,0.71447,51.766
15,381,0.72265,52.072
15,382,0.73096,52.146
15,383,0.73949,52.588
15,384,0.74837,53.043
15,385,0.75796,53.413
15,386,0.76553,53.593
15,387,0.78042,53.946
15,388,0.7849,54.101
15,389,0.7954,54.515
15,390,0.80663,54.795
15,391,0.81304,54.883
15,392,0.82369,54.875
15,393,0.83633,55.141
15,394,0.84469,55.765
15,395,0.85061,55.957
15,396,0.86345,55.982
15,397,0.8776,56.658
15,398,0.89149,57.195
15,399,0.89285,56.938
15,400,0.90276,57.387
15,401,0.91976,58.083
15,402,0.92653,58.384
15,403,0.92762,58.154
15,404,0.95181,58.856
15,405,0.95271,59.05
15,406,0.97248,59.4
15,407,0.98132,59.981
15,408,0.99443,59.905
15,409,1.00124,60.298
16,0,0.03201,36.104
16,1,0.03116,36.012
16,2,0.03032,36.201
16,3,0.02704,36.013
16,4,0.0292,35.466
16,5,0.03327,35.892
16,6,0.02795,35.453
16,7,0.03242,36.114
16,8,0.03486,36.001
16,9,0.0345,35.973
16,10,0.02694,35.476
16,11,0.03191,35.872
16,12,0.03619,36.179
16,13,0.03528,35.945
16,14,0.02741,35.856
16,15,0.0351,35.519
16,16,0.02973,35.703
16,17,0.03362,35.793
16,18,0.03306,35.895
16,19,0.03265,35.782
16,20,0.03081,35.656
16,21,0.03496,36.106
16,22,0.03043,36.165
16,23,0.03233,36.222
16,24,0.0311,35.475
16,25,0.03535,36.053
16,26,0.03396,35.835
16,27,0.03376,35.855
16,28,0.03277,36.097
16,29,0.03479,36.109
16,30,0.03321,35.873
16,31,0.02961,35.763
16,32,0.02102,35.47
16,33,0.03406,36.079
16,34,0.03339,36.016
16,35,0.02583,35.716
16,36,0.02792,35.547
16,37,0.03398,36.219
16,38,0.0363,36.035
16,39,0.03482,35.845
16,40,0.03281,36.015
16,41,0.02954,35.954
16,42,0.03361,36.118
16,43,0.0391,35.778
16,44,0.03302,35.765
16,45,0.02819,35.59
16,46,0.0453,36.414
16,47,0.0433,36.4
16,48,0.03276,35.852
16,49,0.03818,36.173
16,50,0.03361,35.651
16,51,0.04917,36.376
16,52,0.03481,36.011
16,53,0.03524,36.025
16,54,0.04146,36.156
16,55,0.03176,35.867
16,56,0.03466,36.268
16,57,0.04131,36.198
16,58,0.03161,35.65
16,59,0.03689,36.115
16,60,0.03544,35.91
16,61,0.03467,35.979
16,62,0.02762,35.559
16,63,0.03475,36.228
16,64,0.03411,36.004
16,65,0.03839,36.351
16,66,0.04264,36.203
16,67,0.0358,35.884
16,68,0.03686,35.96
16,69,0.04015,36.227
16,70,0.04042,36.402
16,71,0.04562,36.326
16,72,0.04268,36.146
16,73,0.04315,36.442
16,74,0.04256,36.231
16,75,0.13597,42.14887695937183
16,76,0.03861,36.405
16,77,0.03765,36.227
16,78,0.04239,36.151
16,79,0.04441,35.684
16,80,0.03438,35.792
16,81,0.03612,36.093
16,82,0.04069,36.237
16,83,0.04204,36.007
16,84,0.03492,36.07
16,85,0.0374,35.749
16,86,0.04394,36.531
16,87,0.04642,36.362
16,88,0.04283,36.494
16,89,0.0379,36.3
16,90,0.04171,36.37
16,91,0.04149,36.441
16,92,0.04178,35.893
16,93,0.04684,36.147
16,94,0.04619,36.299
16,95,0.04603,36.54
16,96,0.04319,36.332
16,97,0.04331,35.831
16,98,0.04224,35.98
16,99,0.0426,35.985
16,100,0.03733,36.382
16,101,0.14650000000000002,41.37816251676793
16,102,0.04312,36.179
16,103,0.04482,36.143
16,104,0.04667,36.281
16,105,0.04117,36.177
16,106,0.04065,36.223
16,107,0.04103,36.262
16,108,0.0482,36.232
16,109,0.04298,36.317
16,110,0.04193,36.287
16,111,0.04606,36.53
16,112,0.04159,35.996
16,113,0.04295,36.03
16,114,0.04661,36.097
16,115,0.05386,36.799
16,116,0.04476,36.449
16,117,0.03834,36.595
16,118,0.0427,36.192
16,119,0.03782,36.172
16,120,0.041,36.188
16,121,0.04343,36.022
16,122,0.04258,36.258
16,123,0.04086,36.013
16,124,0.04883,36.914
16,125,0.04827,36.194
16,126,0.04509,36.292
16,127,0.04535,36.474
16,128,0.04782,36.546
16,129,0.04589,36.574
16,130,0.04668,36.137
16,131,0.05626,36.244
16,132,0.0448,36.152
16,133,0.05799,37.021
16,134,0.15414,46.426129655480146
16,135,0.05808,36.736
16,136,0.05249,36.536
16,137,0.0486,36.337
16,138,0.04817,36.497
16,139,0.0507,36.442
16,140,0.05548,35.993
16,141,0.05171,36.621
16,142,0.05448,36.545
16,143,0.05095,36.653
16,144,0.05631,36.551
16,145,0.05164,36.811
16,146,0.04231,36.067
16,147,0.0,28.0347503322246
16,148,0.05336,36.436
16,149,0.04798,36.251
16,150,0.05794,36.532
16,151,0.0524,36.347
16,152,0.0556,36.483
16,153,0.05209,36.152
16,154,0.04627,36.322
16,155,0.04768,36.782
16,156,0.04499,36.123
16,157,0.05355,36.458
16,158,0.04933,36.217
16,159,0.05004,36.372
16,160,0.06207,36.793
16,161,0.05926,36.798
16,162,0.05925,36.136
16,163,0.05385,36.801
16,164,0.05305,36.869
16,165,0.06155,36.669
16,166,0.05388,36.338
16,167,0.05365,36.287
16,168,0.05817,36.373
16,169,0.05915,36.819
16,170,0.05038,36.749
16,171,0.05937,36.849
16,172,0.05457,36.685
16,173,0.06241,36.768
16,174,0.06621,36.906
16,175,0.06306,36.865
16,176,0.06115,36.417
16,177,0.06059,36.588
16,178,0.05603,36.952
16,179,0.05887,36.484
16,180,0.05861,36.417
16,181,0.0661,36.755
16,182,0.0628,37.07
16,183,0.059,36.795
16,184,0.05721,37.126
16,185,0.06541,36.836
16,186,0.0589,36.663
16,187,0.06097,37.136
16,188,0.05776,36.68
16,189,0.06293,36.779
16,190,0.06292,36.779
16,191,0.06719,37.048
16,192,0.06572,36.277
16,193,0.0656,36.549
16,194,0.06734,37.225
16,195,0.06141,36.706
16,196,0.06309,37.054
16,197,0.06623,37.244
16,198,0.06787,36.994
16,199,0.06687,37.08
16,200,0.06002,36.735
16,201,0.06707,37.068
16,202,0.06698,36.712
16,203,0.06815,36.737
16,204,0.06081,36.887
16,205,0.07122,37.136
16,206,0.07452,37.005
16,207,0.06398,36.819
16,208,0.06872,36.802
16,209,0.0702,36.891
16,210,0.06359,36.733
16,211,0.0668,36.961
16,212,0.06914,37.205
16,213,0.07861,37.393
16,214,0.06642,37.205
16,215,0.07936,37.282
16,216,0.07878,37.151
16,217,0.06646,36.753
16,218,0.08129,37.036
16,219,0.07482,37.154
16,220,0.07322,37.012
16,221,0.07602,37.069
16,222,0.0705,37.065
16,223,0.08094,37.498
16,224,0.07388,36.87
16,225,0.07645,37.508
16,226,0.08065,37.457
16,227,0.08211,37.442
16,228,0.07952,37.416
16,229,0.07734,36.937
16,230,0.08291,37.629
16,231,0.07605,37.347
16,232,0.08775,37.521
16,233,0.17826,49.27751084689746
16,234,0.07984,37.169
16,235,0.08429,37.101
16,236,0.07731,37.223
16,237,0.08352,37.468
16,238,0.09164,37.655
16,239,0.08707,37.307
16,240,0.08829,37.432
16,241,0.08605,37.451
16,242,0.09045,37.338
16,243,0.07774,37.189
16,244,0.08931,37.597
16,245,0.09293,37.759
16,246,0.08632,37.015
16,247,0.0882,37.74
16,248,0.08817,37.539
16,249,0.09201,37.442
16,250,0.09341,38.013
16,251,0.09082,37.385
16,252,0.09185,37.196
16,253,0.09407,37.795
16,254,0.10004,37.839
16,255,0.09559,37.577
16,256,0.09316,37.373
16,257,0.09444,37.654
16,258,0.09705,37.666
16,259,0.09683,37.718
16,260,0.09582,37.772
16,261,0.09796,37.97
16,262,0.09798,37.748
16,263,0.09841,37.687
16,264,0.09836,38.235
16,265,0.09683,37.729
16,266,0.09962,37.816
16,267,0.10053,37.948
16,268,0.09572,37.96
16,269,0.10579,37.796
16,270,0.09489,37.533
16,271,0.10372,38.5
16,272,0.10758,37.735
16,273,0.10338,37.964
16,274,0.10789,37.842
16,275,0.10708,37.938
16,276,0.10396,38.043
16,277,0.11222,38.399
16,278,0.11219,38.13
16,279,0.11352,38.33
16,280,0.11198,38.101
16,281,0.11024,38.188
16,282,0.12278,38.597
16,283,0.21137,44.32717519534505
16,284,0.11266,38.679
16,285,0.11384,38.459
16,286,0.11476,38.356
16,287,0.12026,38.349
16,288,0.11536,38.653
16,289,0.12271,38.693
16,290,0.12277,38.628
16,291,0.12855,38.713
16,292,0.12366,38.272
16,293,0.11892,38.185
16,294,0.1282,38.183
16,295,0.12239,37.926
16,296,0.12157,38.403
16,297,0.13134,38.864
16,298,0.12339,38.767
16,299,0.12772,38.687
16,300,0.12377,38.367
16,301,0.12622,38.645
16,302,0.13078,39.077
16,303,0.13297,38.29
16,304,0.13344,38.556
16,305,0.1295,38.569
16,306,0.1317,38.52
16,307,0.13616,38.642
16,308,0.13778,39.418
16,309,0.13204,38.748
16,310,0.12829,38.636
16,311,0.14198,39.237
16,312,0.14076,39.235
16,313,0.15168,39.716
16,314,0.14047,38.759
16,315,0.142,38.904
16,316,0.14651,38.988
16,317,0.1455,39.362
16,318,0.14649,39.034
16,319,0.1527,39.028
16,320,0.1478,39.253
16,321,0.15031,39.37
16,322,0.15382,39.429
16,323,0.15106,39.274
16,324,0.15124,39.519
16,325,0.15227,39.56
16,326,0.15611,39.398
16,327,0.1597,39.461
16,328,0.16098,39.686
16,329,0.15726,39.641
16,330,0.16305,39.935
16,331,0.16597,39.886
16,332,0.15884,40.071
16,333,0.15899,39.776
16,334,0.1676,39.6
16,335,0.16666,39.792
16,336,0.17367,39.868
16,337,0.1687,39.4
16,338,0.178,39.923
16,339,0.1737,39.992
16,340,0.17334,40.163
16,341,0.18177,40.296
16,342,0.17907,40.233
16,343,0.1819,40.157
16,344,0.18352,40.518
16,345,0.18495,40.206
16,346,0.18136,40.282
16,347,0.17798,40.455
16,348,0.18485,40.392
16,349,0.18404,40.046
16,350,0.1854,40.395
16,351,0.19199,40.574
16,352,0.19218,40.48
16,353,0.19429,40.905
16,354,0.19664,40.838
16,355,0.19653,40.373
16,356,0.19273,40.654
16,357,0.19842,40.816
16,358,0.20675,41.115
16,359,0.20667,40.986
16,360,0.20001,40.763
16,361,0.20164,41.133
16,362,0.20966,41.158
16,363,0.21309,40.749
16,364,0.21216,40.864
16,365,0.21146,41.044
16,366,0.21583,41.278
16,367,0.22028,41.241
16,368,0.21946,41.37
16,369,0.21183,40.933
16,370,0.21953,41.562
16,371,0.22375,41.229
16,372,0.22313,41.848
16,373,0.22594,41.46
16,374,0.22929,41.775
16,375,0.22733,41.666
16,376,0.2297,41.778
16,377,0.23357,41.843
16,378,0.23174,41.529
16,379,0.24047,41.93
16,380,0.23975,41.864
16,381,0.24415,41.931
16,382,0.24197,42.147
16,383,0.24918,42.094
16,384,0.25433,42.411
16,385,0.24433,42.132
16,386,0.249,42.28
16,387,0.25241,42.307
16,388,0.25101,42.45
16,389,0.25212,42.062
16,390,0.26032,42.842
16,391,0.25957,42.64
16,392,0.26742,42.89
16,393,0.26404,42.411
16,394,0.25864,42.42
16,395,0.27439,42.704
16,396,0.2747,42.748
16,397,0.27457,43.076
16,398,0.27378,42.945
16,399,0.27704,43.147
16,400,0.28195,43.159
16,401,0.28957,43.501
16,402,0.28292,43.159
16,403,0.28775,43.332
16,404,0.30055,43.761
16,405,0.28472,43.12
16,406,0.28757,43.245
16,407,0.28981,43.202
16,408,0.29415,43.579
16,409,0.30274,43.811
16,410,0.30485,43.533
16,411,0.30987,44.342
16,412,0.31202,43.934
16,413,0.30727,43.7
16,414,0.31741,44.39
16,415,0.31929,44.39
16,416,0.32374,44.46
16,417,0.32097,44.313
16,418,0.32292,44.339
16,419,0.33038,44.887
16,420,0.32658,44.538
16,421,0.34054,44.997
16,422,0.34076,44.97
16,423,0.34547,44.771
16,424,0.3376,44.759
16,425,0.33739,45.001
16,426,0.35384,45.144
16,427,0.35042,45.117
16,428,0.35508,45.292
16,429,0.36011,45.378
16,430,0.36467,45.634
16,431,0.36153,45.721
16,432,0.36161,45.438
16,433,0.37402,45.671
16,434,0.37453,45.939
16,435,0.37302,45.772
16,436,0.37903,45.851
16,437,0.39209,46.187
16,438,0.39016,46.205
16,439,0.38507,46.157
16,440,0.39533,46.617
16,441,0.40233,47.225
16,442,0.40046,46.449
16,443,0.40467,46.651
16,444,0.41,46.599
16,445,0.41924,47.297
16,446,0.40653,46.616
16,447,0.42006,47.385
16,448,0.41527,47.154
16,449,0.41617,47.019
16,450,0.43204,47.386
16,451,0.42522,47.328
16,452,0.43253,47.637
16,453,0.43513,47.432
16,454,0.43435,47.598
16,455,0.44559,47.652
16,456,0.45084,48.247
16,457,0.45307,48.16
16,458,0.45893,48.035
16,459,0.47,48.502
16,460,0.36837,34.02584627876191
16,461,0.4692,48.695
16,462,0.47478,48.452
16,463,0.47655,48.664
16,464,0.48016,48.63
16,465,0.49067,49.516
16,466,0.49427,49.554
16,467,0.49321,49.142
16,468,0.49575,49.471
16,469,0.50408,49.569
16,470,0.5127,49.915
16,471,0.50856,49.577
16,472,0.51907,50.227
16,473,0.52302,50.512
16,474,0.53186,50.477
16,475,0.52652,49.972
16,476,0.53292,50.57
16,477,0.54641,50.894
16,478,0.54845,50.821
16,479,0.55099,51.108
16,480,0.54534,50.697
16,481,0.56186,51.313
16,482,0.55813,50.664
16,483,0.56634,51.374
16,484,0.56921,51.5
16,485,0.57975,51.911
16,486,0.57333,51.328
16,487,0.58661,52.09
16,488,0.59491,52.31
16,489,0.59659,52.199
16,490,0.60042,52.529
16,491,0.60491,52.675
16,492,0.61474,52.781
16,493,0.61664,52.574
16,494,0.62208,52.937
16,495,0.62065,52.922
16,496,0.63933,53.616
16,497,0.6392,53.508
16,498,0.64457,53.684
16,499,0.65861,54.255
16,500,0.66024,54.01
16,501,0.66692,53.964
16,502,0.66872,54.471
16,503,0.67856,54.773
16,504,0.68269,54.72
16,505,0.68964,54.77
16,506,0.69014,54.987
16,507,0.60029,43.749791612202955
16,508,0.70755,55.634
16,509,0.71162,56.072
16,510,0.71545,55.636
16,511,0.7229,55.909
16,512,0.72953,55.835
16,513,0.73508,56.257
16,514,0.74866,57.111
16,515,0.75563,56.717
16,516,0.75411,56.796
16,517,0.77069,57.275
16,518,0.76496,57.042
16,519,0.78008,57.718
16,520,0.78309,57.804
16,521,0.7817,57.648
16,522,0.8012,58.026
16,523,0.80145,57.826
16,524,0.81825,58.542
16,525,0.82001,58.858
16,526,0.83232,59.063
16,527,0.8314,59.102
16,528,0.84605,59.458
16,529,0.84452,59.139
16,530,0.85095,59.807
16,531,0.86211,59.836
16,532,0.86816,60.149
16,533,0.87776,60.356
16,534,0.89188,61.127
16,535,0.88788,60.769
16,536,0.89913,60.98
16,537,0.91145,61.344
16,538,0.91919,61.746
16,539,0.92758,61.725
16,540,0.93208,61.697
16,541,0.93946,62.591
16,542,0.94806,62.209
16,543,0.96093,62.798
16,544,0.96738,63.289
16,545,0.97894,63.236
16,546,0.9837,63.38
16,547,0.99764,63.822
16,548,0.99578,63.82
16,549,1.00571,64.554
17,0,0.05175,35.515
17,1,0.05064,35.594
17,2,0.04956,35.366
17,3,0.05759,36.001
17,4,0.0,28.660831855533253
17,5,0.05349,35.488
17,6,0.05255,35.434
17,7,0.0478,35.161
17,8,0.05368,35.687
17,9,0.05088,35.487
17,10,0.04481,35.45
17,11,0.05091,35.754
17,12,0.0528,35.77
17,13,0.05223,35.649
17,14,0.05602,35.684
17,15,0.05423,35.582
17,16,0.05186,35.921
17,17,0.05499,35.584
17,18,0.05416,35.412
17,19,0.05163,35.405
17,20,0.05436,35.637
17,21,0.05374,35.811
17,22,0.05081,35.487
17,23,0.05254,35.45
17,24,0.05269,35.634
17,25,0.0537,35.739
17,26,0.04642,35.188
17,27,0.04821,35.515
17,28,0.05179,35.146
17,29,0.06076,35.461
17,30,0.05315,35.752
17,31,0.0502,35.682
17,32,0.04909,35.556
17,33,0.04445,35.623
17,34,0.05323,35.323
17,35,0.05579,36.042
17,36,0.04962,35.495
17,37,0.05132,35.432
17,38,0.04993,35.417
17,39,0.05112,35.509
17,40,0.05182,35.753
17,41,0.05628,35.423
17,42,0.05127,35.835
17,43,0.05488,35.756
17,44,0.05472,35.632
17,45,0.05365,35.573
17,46,0.0573,35.68
17,47,0.05348,35.796
17,48,0.05268,35.611
17,49,0.05262,35.606
17,50,0.05281,35.522
17,51,0.05134,35.552
17,52,0.0583,35.913
17,53,0.04797,35.404
17,54,0.0,22.97235057132427
17,55,0.05551,35.688
17,56,0.06257,35.844
17,57,0.05143,35.415
17,58,0.0528,35.747
17,59,0.05749,36.35
17,60,0.04991,35.563
17,61,0.05206,35.678
17,62,0.0604,36.021
17,63,0.0501,35.688
17,64,0.04655,34.973
17,65,0.05407,35.788
17,66,0.05653,36.118
17,67,0.05565,35.69
17,68,0.0599,35.759
17,69,0.0569,35.837
17,70,0.05153,35.67
17,71,0.06423,36.186
17,72,0.05221,36.08
17,73,0.0584,35.876
17,74,0.05533,35.839
17,75,0.05624,35.732
17,76,0.05534,35.897
17,77,0.0594,35.79
17,78,0.04995,35.554
17,79,0.05323,35.547
17,80,0.05568,35.5
17,81,0.04982,35.602
17,82,0.05645,35.732
17,83,0.05847,35.661
17,84,0.05784,36.042
17,85,0.05557,36.089
17,86,0.05687,35.576
17,87,0.06016,35.819
17,88,0.06105,35.95
17,89,0.05562,36.015
17,90,0.05502,35.26
17,91,0.06063,35.925
17,92,0.06233,35.728
17,93,0.0563,35.658
17,94,0.06111,35.999
17,95,0.05833,35.833
17,96,0.05296,35.787
17,97,0.06081,36.318
17,98,0.05963,35.953
17,99,0.05975,35.69
17,100,0.06294,35.91
17,101,0.05726,35.731
17,102,0.05787,35.678
17,103,0.05909,35.791
17,104,0.05761,35.866
17,105,0.05874,35.69
17,106,0.05548,35.726
17,107,0.05565,35.548
17,108,0.05552,35.759
17,109,0.06362,36.011
17,110,0.0625,35.895
17,111,0.05963,36.157
17,112,0.06248,36.096
17,113,0.05822,35.785
17,114,0.06101,35.745
17,115,0.05005,35.629
17,116,0.06346,35.948
17,117,0.05734,35.694
17,118,0.05173,35.532
17,119,0.05549,35.567
17,120,0.05541,35.448
17,121,0.05617,35.853
17,122,0.05827,35.565
17,123,0.06345,35.962
17,124,0.0511,35.779
17,125,0.06096,36.019
17,126,0.0599,36.155
17,127,0.05939,35.292
17,128,0.05749,35.865
17,129,0.06181,35.865
17,130,0.15736,41.321351802373194
17,131,0.06138,35.872
17,132,0.06372,35.981
17,133,0.06069,35.656
17,134,0.06727,36.443
17,135,0.06894,36.235
17,136,0.0554,35.345
17,137,0.06005,35.827
17,138,0.062,35.933
17,139,0.05695,36.07
17,140,0.06868,35.825
17,141,0.05536,35.685
17,142,0.068,36.061
17,143,0.06414,35.868
17,144,0.06383,36.136
17,145,0.06504,36.097
17,146,0.05689,36.175
17,147,0.05709,35.784
17,148,0.06325,35.909
17,149,0.06748,35.911
17,150,0.06243,35.678
17,151,0.0688,36.144
17,152,0.06702,36.202
17,153,0.0726,36.564
17,154,0.06609,36.044
17,155,0.06283,36.068
17,156,0.06796,35.921
17,157,0.06817,36.274
17,158,0.06098,35.903
17,159,0.06537,35.991
17,160,0.062,35.529
17,161,0.06296,35.743
17,162,0.06757,36.129
17,163,0.06758,35.776
17,164,0.06203,35.772
17,165,0.06678,35.966
17,166,0.06812,36.266
17,167,0.06306,35.733
17,168,0.06779,36.045
17,169,0.07041,36.139
17,170,0.07458,35.94
17,171,0.07117,36.199
17,172,0.06239,35.492
17,173,0.0637,36.186
17,174,0.07278,36.18
17,175,0.06715,35.872
17,176,0.06805,35.974
17,177,0.07584,36.047
17,178,0.07078,36.499
17,179,0.07251,35.973
17,180,0.06345,35.991
17,181,0.07044,36.385
17,182,0.07224,36.093
17,183,0.06805,35.808
17,184,0.071,35.873
17,185,0.07434,36.369
17,186,0.07315,35.952
17,187,0.07054,36.063
17,188,0.07178,36.283
17,189,0.06954,36.017
17,190,0.07455,36.031
17,191,0.06907,36.1
17,192,0.07589,36.102
17,193,0.17969000000000002,43.263327427760444
17,194,0.07897,36.624
17,195,0.06729,35.721
17,196,0.07614,36.227
17,197,0.06947,36.473
17,198,0.06898,35.951
17,199,0.07157,35.611
17,200,0.07462,36.077
17,201,0.07775,36.538
17,202,0.0757,36.339
17,203,0.07569,36.15
17,204,0.07284,36.472
17,205,0.0785,36.412
17,206,0.17823,50.49784165395521
17,207,0.07684,36.442
17,208,0.06808,36.251
17,209,0.07999,36.258
17,210,0.0,26.303909411976672
17,211,0.07863,36.382
17,212,0.07626,36.31
17,213,0.18012,43.95801880939314
17,214,0.08208,36.392
17,215,0.08243,36.613
17,216,0.07694,36.31
17,217,0.07888,36.703
17,218,0.07471,36.174
17,219,0.07324,36.244
17,220,0.07739,36.238
17,221,0.08613,36.426
17,222,0.0,22.857924889127744
17,223,0.07924,36.946
17,224,0.0742,36.376
17,225,0.09117,36.952
17,226,0.08198,36.237
17,227,0.08734,36.813
17,228,0.07633,36.244
17,229,0.07796,35.783
17,230,0.07821,36.384
17,231,0.08579,36.517
17,232,0.08931,36.889
17,233,0.08366,36.469
17,234,0.08605,36.585
17,235,0.07917,36.331
17,236,0.0879,36.905
17,237,0.08944,36.753
17,238,0.09179,36.839
17,239,0.08598,36.882
17,240,0.08959,36.951
17,241,0.08233,36.309
17,242,0.0842,36.572
17,243,0.09515,36.623
17,244,0.09186,36.516
17,245,0.0971,36.588
17,246,0.09199,36.936
17,247,0.09191,36.582
17,248,0.08561,36.83
17,249,0.09443,37.038
17,250,0.19527,49.57066192076812
17,251,0.0848,36.418
17,252,0.08957,36.573
17,253,0.09302,37.013
17,254,0.09116,36.573
17,255,0.09602,36.82
17,256,0.09364,36.741
17,257,0.09501,36.644
17,258,0.097,36.898
17,259,0.09148,36.852
17,260,0.09193,36.614
17,261,0.09065,36.381
17,262,0.09805,37.168
17,263,0.09458,36.675
17,264,0.08961,36.257
17,265,0.10024,36.603
17,266,0.09324,36.853
17,267,0.09866,37.017
17,268,0.09881,36.886
17,269,0.09473,36.712
17,270,0.09863,36.574
17,271,0.09714,36.834
17,272,0.09804,36.866
17,273,0.10399,37.265
17,274,0.10788,36.917
17,275,0.10067,37.256
17,276,0.0959,36.638
17,277,0.10096,37.428
17,278,0.10006,37.21
17,279,0.10439,36.889
17,280,0.11626,37.499
17,281,0.10712,37.304
17,282,0.108,37.653
17,283,0.11388,37.206
17,284,0.11539,37.295
17,285,0.009179999999999994,27.65213810877403
17,286,0.11262,37.294
17,287,0.10447,37.358
17,288,0.1154,37.73
17,289,0.10417,37.426
17,290,0.10966,37.68
17,291,0.11398,37.445
17,292,0.11213,37.339
17,293,0.11,37.066
17,294,0.1119,37.573
17,295,0.1084,37.502
17,296,0.11521,37.586
17,297,0.11862,37.714
17,298,0.11603,37.464
17,299,0.12018,37.365
17,300,0.11249,37.259
17,301,0.1191,37.927
17,302,0.11882,37.934
17,303,0.12138,37.517
17,304,0.1246,37.653
17,305,0.12171,37.351
17,306,0.11538,37.546
17,307,0.12655,38.147
17,308,0.11962,37.85
17,309,0.12884,37.725
17,310,0.12987,38.042
17,311,0.12963,38.28
17,312,0.13022,37.436
17,313,0.12787,37.482
17,314,0.12795,37.817
17,315,0.12578,37.53
17,316,0.12677,37.696
17,317,0.12916,37.854
17,318,0.13282,37.876
17,319,0.1364,38.034
17,320,0.13579,37.963
17,321,0.14389,38.351
17,322,0.14028,38.015
17,323,0.13279,37.887
17,324,0.14531,38.256
17,325,0.13298,38.203
17,326,0.13737,38.026
17,327,0.13556,38.115
17,328,0.14313,38.394
17,329,0.13785,37.886
17,330,0.12458,37.512
17,331,0.14007,38.136
17,332,0.14139,38.746
17,333,0.14536,38.053
17,334,0.14694,38.424
17,335,0.14106,38.234
17,336,0.14833,38.591
17,337,0.14006,38.277
17,338,0.15377,38.921
17,339,0.1442,38.238
17,340,0.14989,38.566
17,341,0.15043,38.303
17,342,0.15296,38.452
17,343,0.15535,38.427
17,344,0.15004,38.698
17,345,0.16425,39.21
17,346,0.15592,38.816
17,347,0.054519999999999985,32.78328189404315
17,348,0.15599,38.858
17,349,0.16389,39.25
17,350,0.15957,39.026
17,351,0.16361,38.842
17,352,0.16404,39.179
17,353,0.16328,38.801
17,354,0.15667,38.597
17,355,0.16713,38.776
17,356,0.16319,38.445
17,357,0.16605,39.182
17,358,0.16363,38.985
17,359,0.17426,39.625
17,360,0.17609,39.378
17,361,0.17462,39.145
17,362,0.17777,39.485
17,363,0.17628,39.451
17,364,0.18837,39.556
17,365,0.17849,39.238
17,366,0.1799,39.542
17,367,0.18099,39.366
17,368,0.18093,39.425
17,369,0.18122,39.09
17,370,0.18635,39.879
17,371,0.18473,39.228
17,372,0.29489,48.81997112296005
17,373,0.19236,39.511
17,374,0.18999,39.869
17,375,0.19186,39.671
17,376,0.18678,39.653
17,377,0.191,39.841
17,378,0.19638,39.831
17,379,0.2001,39.955
17,380,0.20533,40.343
17,381,0.19505,39.7
17,382,0.20475,39.826
17,383,0.19663,39.628
17,384,0.20395,39.178
17,385,0.20147,39.564
17,386,0.21206,40.411
17,387,0.21014,40.19
17,388,0.21277,40.046
17,389,0.21719,40.392
17,390,0.21744,40.556
17,391,0.21753,40.446
17,392,0.21797,40.383
17,393,0.2206,40.513
17,394,0.21838,40.53
17,395,0.22313,40.787
17,396,0.21646,40.359
17,397,0.22252,40.423
17,398,0.22938,40.438
17,399,0.22942,40.732
17,400,0.22645,40.672
17,401,0.22938,41.165
17,402,0.23903,41.017
17,403,0.23431,40.968
17,404,0.24094,41.11
17,405,0.23566,40.864
17,406,0.2419,41.144
17,407,0.24473,41.314
17,408,0.25075,41.544
17,409,0.24966,41.059
17,410,0.25399,41.599
17,411,0.25018,41.331
17,412,0.25345,41.332
17,413,0.24819,41.045
17,414,0.25357,41.03
17,415,0.25479,41.686
17,416,0.26324,41.508
17,417,0.26062,41.872
17,418,0.27029,41.92
17,419,0.27229,41.81
17,420,0.27064,41.621
17,421,0.27043,41.915
17,422,0.26733,41.939
17,423,0.27931,42.368
17,424,0.28783,42.495
17,425,0.28049,41.879
17,426,0.18458,31.630756337312583
17,427,0.27987,42.134
17,428,0.28765,42.513
17,429,0.29337,42.464
17,430,0.29311,42.679
17,431,0.29395,42.504
17,432,0.29993,42.726
17,433,0.29472,42.885
17,434,0.29761,42.675
17,435,0.30572,43.019
17,436,0.30761,42.394
17,437,0.30664,43.014
17,438,0.31156,43.199
17,439,0.31866,43.403
17,440,0.31425,43.067
17,441,0.32632,43.487
17,442,0.32206,43.502
17,443,0.33006,43.45
17,444,0.32583,43.188
17,445,0.32935,43.724
17,446,0.33183,44.034
17,447,0.33653,43.797
17,448,0.33747,43.572
17,449,0.34135,44.028
17,450,0.3441,44.082
17,451,0.34477,43.806
17,452,0.34995,44.249
17,453,0.35265,44.323
17,454,0.3594,44.632
17,455,0.36273,44.774
17,456,0.36432,44.69
17,457,0.37316,45.031
17,458,0.3651,44.269
17,459,0.47064000000000006,55.118535549684545
17,460,0.37859,44.781
17,461,0.38086,45.323
17,462,0.38359,45.258
17,463,0.38387,45.091
17,464,0.39082,45.501
17,465,0.38968,45.859
17,466,0.38829,45.264
17,467,0.39461,45.57
17,468,0.39331,45.71
17,469,0.40857,45.95
